date_time,city_area,state,ufo_shape,encounter_length,latitude,longitude,Month
6/12/2013 21:45,north myrtle beach,South Carolina,circle,2.0,33.8158333,-78.6802778,6
6/12/2013 22:06,myrtle beach,South Carolina,light,12.0,33.688888899999995,-78.8869444,6
6/12/2013 22:15,maple falls,Washington,circle,10800.0,48.9244444,-122.07583329999999,6
6/12/2013 22:20,sedona,Arizona,light,600.0,34.8697222,-111.7602778,6
6/12/2013 22:45,kalispell,Montana,egg,1200.0,48.1958333,-114.31194440000002,6
6/12/2013 23:35,kalispell,Montana,light,900.0,48.1958333,-114.31194440000002,6
6/13/1960 02:00,quincy,California,disk,120.0,39.936944399999994,-120.94611110000001,6
6/13/1981 19:30,north bend,Oregon,oval,300.0,43.4066667,-124.22305559999998,6
6/13/1987 01:30,cedarburg,Wisconsin,formation,2400.0,43.2966667,-87.9875,6
6/13/1993 15:20,sioux falls,South Dakota,fireball,30.0,43.55,-96.7,6
6/13/1993 21:45,lafayette,Louisiana,teardrop,1340.0,30.223888899999995,-92.0197222,6
6/13/1995 11:00,long valley,New Jersey,disk,120.0,40.7858333,-74.7805556,6
6/13/1995 14:00,sequim,Washington,oval,86400.0,48.0797222,-123.10055559999999,6
6/13/1995 18:00,omaha,Nebraska,disk,600.0,41.2586111,-95.9375,6
6/13/1996 22:45,temple,Texas,diamond,5.0,31.098055600000006,-97.3425,6
6/13/1997 16:00,beverly hills (adjacent),California,triangle,2400.0,34.0736111,-118.39944440000001,6
6/13/1997 22:20,franconia,Pennsylvania,fireball,10.0,40.3077778,-75.3580556,6
6/13/1997 23:00,orlando,Florida,circle,30.0,28.538055600000003,-81.3794444,6
6/13/1998 13:00,spokane,Washington,oval,300.0,47.658888899999994,-117.425,6
6/13/1998 19:00,gresham,Oregon,circle,600.0,45.4983333,-122.4302778,6
6/13/1998 23:40,gresham,Oregon,cross,180.0,45.4983333,-122.4302778,6
6/13/1999 11:30,medina,Texas,light,3600.0,29.796388899999997,-99.2461111,6
6/13/1999 20:00,arvada,Colorado,light,1200.0,39.8027778,-105.08694440000001,6
6/13/2000 20:00,los angeles,California,light,2700.0,34.0522222,-118.2427778,6
6/13/2000 22:00,casper,Wyoming,oval,120.0,42.8666667,-106.3125,6
6/13/2001 01:45,san jose,California,light,5.0,37.3394444,-121.8938889,6
6/13/2001 14:00,charlotte,North Carolina,sphere,120.0,35.226944399999994,-80.8433333,6
6/13/2001 21:30,hamburg,New York,light,3600.0,42.7158333,-78.8297222,6
6/13/2002 20:15,statesville,North Carolina,formation,1200.0,35.7825,-80.8875,6
6/13/2002 22:14,omaha,Nebraska,light,120.0,41.2586111,-95.9375,6
6/13/2002 22:15,hayward,California,circle,600.0,37.6688889,-122.0797222,6
6/13/2003 00:18,birmingham,Alabama,disk,420.0,33.5205556,-86.8025,6
6/13/2003 03:07,ludlow,California,chevron,240.0,34.7211111,-116.15916670000001,6
6/13/2003 08:00,oxnard,California,light,600.0,34.1975,-119.1761111,6
6/13/2003 22:00,barstow,California,rectangle,600.0,34.898611100000004,-117.02194440000001,6
6/13/2003 22:00,barstow,California,rectangle,600.0,34.898611100000004,-117.02194440000001,6
6/13/2003 22:00,high point,North Carolina,sphere,60.0,35.955555600000004,-80.0055556,6
6/13/2003 23:00,springfield,Tennessee,sphere,30.0,36.5091667,-86.885,6
6/13/2004 00:00,mcalester,Oklahoma,diamond,23.0,34.9333333,-95.7694444,6
6/13/2004 02:00,toledo,Ohio,circle,5.0,41.663888899999996,-83.5552778,6
6/13/2004 04:00,steens,Mississippi,light,300.0,33.5633333,-88.31611109999999,6
6/13/2004 11:30,burien,Washington,teardrop,12.0,47.470555600000004,-122.34555559999998,6
6/13/2004 12:28,conconully,Washington,disk,5.0,48.5575,-119.7486111,6
6/13/2004 12:45,parker,Colorado,triangle,60.0,39.5186111,-104.7608333,6
6/13/2004 20:15,los angeles,California,fireball,900.0,34.0522222,-118.2427778,6
6/13/2004 21:00,crisfield,Maryland,sphere,120.0,37.9833333,-75.85416670000001,6
6/13/2004 22:45,woodridge,Illinois,light,9.0,41.7469444,-88.05027779999999,6
6/13/2004 23:00,san francisco,California,triangle,600.0,37.775,-122.41833329999999,6
6/13/2004 23:14,midland,Texas,light,300.0,31.9972222,-102.0775,6
6/13/2005 00:30,fort lauderdale,Florida,circle,30.0,26.1219444,-80.14361109999999,6
6/13/2005 02:30,freeport,Illinois,flash,60.0,42.2966667,-89.6211111,6
6/13/2005 03:45,crestline,California,circle,10.0,34.241944399999994,-117.2847222,6
6/13/2005 13:55,elk park,Montana,triangle,60.0,46.165,-112.3713889,6
6/13/2005 21:45,bertram,Texas,oval,300.0,30.743611100000003,-98.0552778,6
6/13/2005 22:30,kendall,Florida,circle,300.0,25.6788889,-80.3175,6
6/13/2006 13:00,burns harbor,Indiana,oval,30.0,41.6258333,-87.1333333,6
6/13/2006 22:00,clarksville,Tennessee,light,120.0,36.5297222,-87.3594444,6
6/13/2006 22:00,leesburg,Florida,fireball,2.0,28.810555600000004,-81.8780556,6
6/13/2006 23:00,san clemente,California,triangle,900.0,33.4269444,-117.6111111,6
6/13/2007 17:30,st. paul,Minnesota,cigar,45.0,44.944444399999995,-93.0930556,6
6/13/2007 21:30,marshall,Texas,teardrop,6.0,32.5447222,-94.3672222,6
6/13/2007 22:00,shreveport,Louisiana,teardrop,2.0,32.525,-93.75,6
6/13/2007 23:00,north port,Florida,circle,600.0,27.043888899999995,-82.23611109999999,6
6/13/2007 23:15,canyon,Texas,light,2700.0,34.980277799999996,-101.9183333,6
6/13/2007 23:35,marshall (near),Texas,teardrop,35.0,32.5447222,-94.3672222,6
6/13/2008 00:00,kennewick,Washington,flash,120.0,46.211388899999996,-119.13611110000001,6
6/13/2008 01:30,nacogdoches,Texas,circle,300.0,31.6033333,-94.6552778,6
6/13/2008 02:00,peshastin,Washington,light,600.0,47.5708333,-120.6027778,6
6/13/2008 09:00,blue hills,Massachusetts,disk,30.0,42.243055600000005,-71.09861109999999,6
6/13/2008 13:00,phoenix,Arizona,sphere,900.0,33.4483333,-112.07333329999999,6
6/13/2008 21:30,honolulu,Hawaii,light,3.0,21.3069444,-157.8583333,6
6/13/2008 22:20,tulsa,Oklahoma,light,600.0,36.1538889,-95.9925,6
6/13/2008 22:30,attica,Michigan,oval,600.0,43.0302778,-83.1661111,6
6/13/2008 23:10,harrington,Washington,oval,45.0,47.48111110000001,-118.25333329999998,6
6/13/2009 00:40,iselin,New Jersey,light,600.0,40.5752778,-74.3227778,6
6/13/2009 06:30,columbus,Ohio,formation,10.0,39.961111100000004,-82.99888890000001,6
6/13/2009 16:00,east bethel,Maine,sphere,300.0,44.466944399999996,-70.71388890000001,6
6/13/2009 19:00,franklin,Kentucky,light,60.0,36.7222222,-86.57722220000001,6
6/13/2009 19:30,doswell,Virginia,circle,120.0,37.86,-77.4644444,6
6/13/2009 21:00,indian rocks beach,Florida,disk,1800.0,27.875,-82.8513889,6
6/13/2009 21:00,indian rocks beach,Florida,disk,1800.0,27.875,-82.8513889,6
6/13/2009 21:00,springfield,Oregon,light,120.0,44.0463889,-123.02083329999999,6
6/13/2009 21:30,marengo,Illinois,fireball,20.0,42.248611100000005,-88.6083333,6
6/13/2009 23:30,sulphur,Louisiana,light,1800.0,30.236388899999998,-93.3772222,6
6/13/2010 13:47,phoenix,Arizona,oval,900.0,33.4483333,-112.07333329999999,6
6/13/2010 19:30,lexington,Texas,triangle,1200.0,30.418888899999995,-97.01138890000001,6
6/13/2010 22:24,hesperia,California,light,7.0,34.4263889,-117.3,6
6/13/2010 23:30,westland,Michigan,circle,300.0,42.3241667,-83.4002778,6
6/13/2011 00:00,lubbock,Texas,oval,300.0,33.5777778,-101.85472220000001,6
6/13/2011 01:00,green bay,Wisconsin,disk,900.0,44.5191667,-88.0197222,6
6/13/2011 20:00,annapolis,Maryland,cylinder,900.0,38.978333299999996,-76.4925,6
6/13/2011 20:15,hillsville,Virginia,cigar,1800.0,36.7625,-80.735,6
6/13/2011 21:00,banks,Oregon,sphere,300.0,45.618888899999995,-123.11305559999998,6
6/13/2011 21:17,florence,Kentucky,sphere,120.0,38.9988889,-84.6266667,6
6/13/2011 22:18,ardenvoir,Washington,light,60.0,47.7375,-120.3677778,6
6/13/2011 22:21,leavenworth,Washington,triangle,360.0,47.596388899999994,-120.66027779999999,6
6/13/2011 22:30,greensboro,North Carolina,teardrop,360.0,36.0725,-79.79222220000001,6
6/13/2011 23:57,ardenvoir,Washington,light,60.0,47.7375,-120.3677778,6
6/13/2012 09:00,frederick,Maryland,circle,20.0,39.4141667,-77.4108333,6
6/13/2012 10:00,palm coast,Florida,circle,480.0,29.5847222,-81.2080556,6
6/13/2012 18:00,mt. lookout,West Virginia,cylinder,20.0,38.1666667,-80.9119444,6
6/13/2012 20:00,dauphin island,Alabama,sphere,2400.0,30.2552778,-88.10972220000001,6
6/13/2012 21:00,columbus,Ohio,oval,15.0,39.961111100000004,-82.99888890000001,6
6/13/2012 21:30,pawleys island,South Carolina,fireball,240.0,33.4330556,-79.1216667,6
6/13/2012 22:40,cheektowaga,New York,circle,300.0,42.9033333,-78.755,6
6/13/2012 23:00,upper sandusky,Ohio,triangle,360.0,40.8272222,-83.28138890000001,6
6/13/2012 23:46,las vegas,Nevada,fireball,2.0,36.175,-115.1363889,6
6/13/2013 00:00,albemarle,North Carolina,light,600.0,35.35,-80.2002778,6
6/13/2013 16:30,san luis obispo,California,disk,30.0,35.2827778,-120.6586111,6
6/13/2013 20:30,johnstown,Pennsylvania,fireball,600.0,40.326666700000004,-78.92222220000001,6
6/13/2013 21:00,palm desert,California,rectangle,120.0,33.7222222,-116.3736111,6
6/13/2013 22:15,myrtle beach,South Carolina,formation,15.0,33.688888899999995,-78.8869444,6
6/13/2013 22:30,murrells inlet,South Carolina,light,300.0,33.5508333,-79.04166670000001,6
6/13/2013 22:30,santa cruz,California,fireball,240.0,36.974166700000005,-122.02972220000001,6
6/13/2013 23:30,fort wayne,Indiana,triangle,120.0,41.1305556,-85.1288889,6
6/14/1957 10:00,livermore falls,Maine,diamond,300.0,44.4752778,-70.18861109999999,6
6/14/1962 19:45,lempster,New Hampshire,circle,300.0,43.2383333,-72.2111111,6
6/14/1964 13:00,reno,Nevada,disk,900.0,39.5297222,-119.81277779999999,6
6/14/1971 20:45,broken bow,Oklahoma,triangle,180.0,34.029166700000005,-94.7388889,6
6/14/1972 22:15,allentown,Pennsylvania,chevron,300.0,40.6083333,-75.4905556,6
6/14/1974 05:30,la mesa,California,triangle,120.0,32.7677778,-117.0222222,6
6/14/1976 03:30,wurtland,Kentucky,cigar,3600.0,38.550277799999996,-82.7780556,6
6/14/1978 09:15,los angeles,California,triangle,420.0,34.0522222,-118.2427778,6
6/14/1982 10:00,alpine (highway 395),California,light,1500.0,32.835,-116.76555559999998,6
6/14/1985 20:00,wallingford,Connecticut,rectangle,300.0,41.4569444,-72.8236111,6
6/14/1986 18:30,colorado springs,Colorado,sphere,120.0,38.8338889,-104.8208333,6
6/14/1986 20:00,new rochelle,New York,triangle,300.0,40.9113889,-73.78277779999999,6
6/14/1988 21:45,carrollton,Texas,cross,240.0,32.9536111,-96.89,6
6/14/1992 00:30,south conway,New Hampshire,sphere,1800.0,43.963055600000004,-71.02305559999999,6
6/14/1992 00:45,maryville,Tennessee,cylinder,1200.0,35.7563889,-83.9705556,6
6/14/1993 20:00,traverse city,Michigan,triangle,60.0,44.7630556,-85.6205556,6
6/14/1994 02:00,malibu (north of; on pac. coast hwy.),California,cigar,300.0,34.005,-118.80916670000002,6
6/14/1997 00:00,meridian,Idaho,triangle,180.0,43.6122222,-116.39055559999998,6
6/14/1997 02:45,vancouver,Washington,light,300.0,45.6388889,-122.66027779999999,6
6/14/1997 23:20,austin,Texas,triangle,20.0,30.266944399999996,-97.7427778,6
6/14/1998 04:30,columbus,Ohio,formation,180.0,39.961111100000004,-82.99888890000001,6
6/14/1999 00:10,hilmar,California,triangle,5.0,37.4086111,-120.84916670000001,6
6/14/1999 19:00,kennewick,Washington,sphere,300.0,46.211388899999996,-119.13611110000001,6
6/14/1999 21:30,port aransas,Texas,light,120.0,27.833611100000002,-97.0608333,6
6/14/1999 23:45,bellingham,Washington,formation,900.0,48.7597222,-122.48694440000001,6
6/14/2000 02:30,prineville,Oregon,rectangle,360.0,44.3,-120.83333329999999,6
6/14/2000 21:00,green ridge,Missouri,light,1200.0,38.6202778,-93.4091667,6
6/14/2000 21:30,greenfield,Illinois,chevron,120.0,39.343611100000004,-90.2125,6
6/14/2000 22:00,ventura,California,circle,7200.0,34.2783333,-119.29222220000001,6
6/14/2000 22:40,ravenna,Michigan,light,6.0,43.1894444,-85.9369444,6
6/14/2000 23:45,blue springs,Missouri,fireball,4.0,39.01694439999999,-94.28138890000001,6
6/14/2001 01:28,dallas,Texas,flash,60.0,32.783333299999995,-96.8,6
6/14/2001 21:30,rockton,Illinois,egg,1800.0,42.4525,-89.07222220000001,6
6/14/2002 01:30,albany,New Hampshire,light,300.0,43.9577778,-71.1680556,6
6/14/2002 15:00,glendale,California,disk,60.0,34.1425,-118.25416670000001,6
6/14/2002 23:30,camas,Washington,light,8.0,45.5872222,-122.39833329999999,6
6/14/2003 06:30,bennington,Vermont,triangle,12.0,42.8780556,-73.19722220000001,6
6/14/2003 21:00,wilmington,North Carolina,light,60.0,34.22555560000001,-77.945,6
6/14/2004 03:30,newark,Ohio,oval,1800.0,40.0580556,-82.40138890000001,6
6/14/2004 05:00,lake worth,Florida,light,240.0,26.615555600000004,-80.05722220000001,6
6/14/2004 07:15,orem,Utah,sphere,240.0,40.296944399999994,-111.69388889999999,6
6/14/2004 20:00,goodyear,Arizona,disk,900.0,33.4352778,-112.3575,6
6/14/2004 20:30,papillion,Nebraska,rectangle,2100.0,41.154444399999996,-96.0419444,6
6/14/2004 20:30,phoenix,Arizona,light,120.0,33.4483333,-112.07333329999999,6
6/14/2004 20:40,glendale,Arizona,formation,300.0,33.538611100000004,-112.1852778,6
6/14/2004 20:40,phoenix,Arizona,formation,300.0,33.4483333,-112.07333329999999,6
6/14/2004 21:00,phoenix,Arizona,light,300.0,33.4483333,-112.07333329999999,6
6/14/2004 23:11,bellevue,Michigan,triangle,1200.0,42.4433333,-85.0180556,6
6/14/2005 03:00,riverside,California,light,2400.0,33.9533333,-117.39527779999999,6
6/14/2005 04:00,huntsville,Alabama,triangle,15.0,34.730277799999996,-86.5861111,6
6/14/2005 11:00,denver,Colorado,disk,120.0,39.7391667,-104.98416670000002,6
6/14/2005 15:15,winter haven,Florida,oval,300.0,28.021944399999995,-81.7330556,6
6/14/2005 18:00,mechanicsville,Virginia,circle,60.0,37.608611100000005,-77.37361109999999,6
6/14/2005 21:00,council bluffs,Iowa,triangle,30.0,41.2619444,-95.8608333,6
6/14/2005 22:45,phoenix,Arizona,light,900.0,33.4483333,-112.07333329999999,6
6/14/2005 23:30,hartford,Kansas,circle,300.0,38.3083333,-95.9555556,6
6/14/2006 03:30,south lake tahoe,California,light,1800.0,38.9333333,-119.98333329999998,6
6/14/2006 12:10,koshkonong,Missouri,sphere,120.0,36.595833299999995,-91.6455556,6
6/14/2006 18:00,north royalton,Ohio,triangle,120.0,41.3136111,-81.7247222,6
6/14/2006 21:30,murrieta,California,triangle,20.0,33.5538889,-117.21305559999999,6
6/14/2007 02:00,san lorenzo,California,light,7200.0,37.6811111,-122.12333329999998,6
6/14/2007 02:30,three rocks,California,light,600.0,36.5025,-120.39055559999998,6
6/14/2007 20:00,waxahachie,Texas,light,10800.0,32.3863889,-96.8480556,6
6/14/2007 21:30,russellville,Kentucky,light,2700.0,36.8452778,-86.88722220000001,6
6/14/2007 22:15,st. george,Maine,triangle,600.0,44.016388899999995,-69.1994444,6
6/14/2007 22:40,ebensburg,Pennsylvania,light,300.0,40.485,-78.725,6
6/14/2007 23:30,south bend,Indiana,light,2700.0,41.6833333,-86.25,6
6/14/2008 00:00,cypress,California,fireball,2.0,33.8169444,-118.03638889999999,6
6/14/2008 00:36,bellevue,Washington,light,600.0,47.610555600000005,-122.19944440000002,6
6/14/2008 01:00,edison,New Jersey,disk,300.0,40.5186111,-74.4125,6
6/14/2008 02:30,munster,Indiana,sphere,120.0,41.5644444,-87.5125,6
6/14/2008 08:43,apple valley,Minnesota,light,1800.0,44.731944399999996,-93.2175,6
6/14/2008 10:30,attica,Michigan,circle,180.0,43.0302778,-83.1661111,6
6/14/2008 11:00,new braunfels,Texas,triangle,240.0,29.7027778,-98.1241667,6
6/14/2008 17:40,panorama city,California,circle,1200.0,34.2247222,-118.4488889,6
6/14/2008 20:15,batesville,Indiana,circle,1800.0,39.3,-85.2222222,6
6/14/2008 20:50,highlands ranch,Colorado,fireball,60.0,39.5538889,-104.9688889,6
6/14/2008 22:00,edwardsburg,Michigan,egg,600.0,41.79555560000001,-86.0808333,6
6/14/2008 22:40,peotone,Illinois,light,90.0,41.332222200000004,-87.78527779999999,6
6/14/2008 22:45,pacific palisades,California,flash,4.0,34.048055600000005,-118.52555559999999,6
6/14/2008 23:00,brooklyn,Michigan,egg,1500.0,42.1058333,-84.2483333,6
6/14/2008 23:00,elko,Nevada,light,960.0,40.8325,-115.76222220000001,6
6/14/2008 23:05,elko,Nevada,light,420.0,40.8325,-115.76222220000001,6
6/14/2008 23:30,los angeles,California,fireball,30.0,34.0522222,-118.2427778,6
6/14/2008 23:40,mountlake terrace,Washington,fireball,2.5,47.7883333,-122.3075,6
6/14/2008 23:50,castaic,California,sphere,1.0,34.4888889,-118.62194440000002,6
6/14/2008 23:50,edmonds,Washington,circle,5.0,47.8108333,-122.3761111,6
6/14/2008 23:50,san bernardino,California,circle,4.0,34.1083333,-117.2888889,6
6/14/2008 24:00,van nuys,California,formation,3.0,34.1866667,-118.44805559999999,6
6/14/2009 00:00,sheridan,Indiana,triangle,180.0,40.135,-86.2205556,6
6/14/2009 01:00,elko,Nevada,light,900.0,40.8325,-115.76222220000001,6
6/14/2009 02:00,surprise,Arizona,circle,180.0,33.6305556,-112.3325,6
6/14/2009 17:30,oakland,California,light,600.0,37.804444399999994,-122.2697222,6
6/14/2009 20:15,latrobe,Pennsylvania,sphere,180.0,40.3211111,-79.3797222,6
6/14/2009 21:00,san francisco,California,oval,600.0,37.775,-122.41833329999999,6
6/14/2009 21:32,kensington,Connecticut,light,300.0,41.6352778,-72.7691667,6
6/14/2009 22:10,livingston,Montana,light,1.0,45.6625,-110.5602778,6
6/14/2009 23:00,gainesville,Virginia,light,600.0,38.79555560000001,-77.6141667,6
6/14/2009 23:35,woodbury,Minnesota,circle,45.0,44.923888899999994,-92.9591667,6
6/14/2009 24:00,ottawa,Illinois,egg,240.0,41.345555600000004,-88.8425,6
6/14/2010 18:10,burbank,California,circle,600.0,34.180833299999996,-118.30805559999999,6
6/14/2010 22:15,hewitt,New Jersey,light,30.0,41.1416667,-74.31111109999999,6
6/14/2010 23:18,salt lake city,Utah,light,10.0,40.7608333,-111.89027779999999,6
6/14/2010 23:54,lafayette,Indiana,fireball,180.0,40.4166667,-86.87527779999999,6
6/14/2011 09:45,las vegas,Nevada,teardrop,3600.0,36.175,-115.1363889,6
6/14/2011 16:00,long lane,Missouri,sphere,180.0,37.611388899999994,-92.9091667,6
6/14/2011 21:15,pinole,California,sphere,960.0,38.0044444,-122.29777779999999,6
6/14/2011 21:30,frisco,North Carolina,light,600.0,35.235,-75.6288889,6
6/14/2011 21:30,mercer island,Washington,light,900.0,47.5708333,-122.22083329999998,6
6/14/2011 22:00,bellevue,Washington,light,60.0,47.610555600000005,-122.19944440000002,6
6/14/2011 22:25,astoria,New York,cigar,15.0,40.771944399999995,-73.9305556,6
6/14/2011 22:30,lindon,Utah,rectangle,180.0,40.3433333,-111.72,6
6/14/2011 22:45,lemont,Illinois,circle,180.0,41.6736111,-88.0016667,6
6/14/2011 23:30,new york city (manhattan),New York,sphere,420.0,40.7141667,-74.0063889,6
6/14/2012 01:00,oxon hill,Maryland,disk,3600.0,38.8033333,-76.99,6
6/14/2012 02:15,huntington station,New York,sphere,7200.0,40.853333299999996,-73.4119444,6
6/14/2012 03:30,las vegas,Nevada,cylinder,900.0,36.175,-115.1363889,6
6/14/2012 09:20,westchester,Ohio,rectangle,180.0,39.3302778,-84.4083333,6
6/14/2012 20:00,pawleys island,South Carolina,circle,30.0,33.4330556,-79.1216667,6
6/14/2012 21:00,garden city,South Carolina,light,600.0,33.5927778,-79.0088889,6
6/14/2012 21:00,myrtle beach,South Carolina,light,900.0,33.688888899999995,-78.8869444,6
6/14/2012 21:30,flint,Michigan,fireball,10.0,43.0125,-83.6875,6
6/14/2012 21:30,taylor,Michigan,fireball,3.0,42.2408333,-83.2697222,6
6/14/2012 21:54,fenton,Michigan,fireball,10.0,42.7977778,-83.705,6
6/14/2012 22:00,hephzibah,Georgia,cylinder,60.0,33.313888899999995,-82.0969444,6
6/14/2012 22:00,hopewell,Virginia,triangle,600.0,37.3041667,-77.2875,6
6/14/2012 22:00,mount pleasant,Texas,sphere,1200.0,33.1566667,-94.9680556,6
6/14/2012 22:03,norwalk,Connecticut,formation,420.0,41.1175,-73.4083333,6
6/14/2012 22:30,bradenton (northeast area of),Florida,circle,120.0,27.498611100000005,-82.575,6
6/14/2012 22:30,newport,Washington,light,20.0,48.1797222,-117.04222220000001,6
6/14/2012 22:30,newport,Washington,light,5.0,48.1797222,-117.04222220000001,6
6/14/2012 23:00,bow,Washington,sphere,90.0,48.561944399999994,-122.39694440000001,6
6/14/2012 23:00,cranston,Rhode Island,fireball,60.0,41.7797222,-71.43777779999999,6
6/14/2012 23:00,cranston,Rhode Island,sphere,900.0,41.7797222,-71.43777779999999,6
6/14/2013 02:15,whitehall,Michigan,light,3.0,43.41,-86.34861109999999,6
6/14/2013 09:50,richmond (fishing bay),Virginia,light,60.0,37.553611100000005,-77.46055559999999,6
6/14/2013 20:00,hampton,New Hampshire,sphere,60.0,42.9375,-70.8394444,6
6/14/2013 21:00,thousand oaks,California,flash,15.0,34.17055560000001,-118.83666670000001,6
6/14/2013 21:40,buford,Georgia,light,600.0,34.1205556,-84.0044444,6
6/14/2013 21:50,burlington,Connecticut,fireball,420.0,41.7691667,-72.965,6
6/14/2013 21:58,portland,Oregon,disk,7.0,45.523611100000004,-122.675,6
6/14/2013 22:05,springfield,Illinois,circle,180.0,39.8016667,-89.64361109999999,6
6/14/2013 23:00,fairborn,Ohio,triangle,600.0,39.8208333,-84.0194444,6
6/14/2013 23:00,fairborn,Ohio,triangle,600.0,39.8208333,-84.0194444,6
6/14/2013 23:01,lebanon,Pennsylvania,light,540.0,40.3408333,-76.4116667,6
6/14/2013 23:15,bridgeport,Michigan,light,240.0,43.359444399999994,-83.8816667,6
6/15/1937 24:00,hubbard,Oregon,cylinder,10.0,45.1825,-122.80666670000001,6
6/15/1947 10:00,winona (aprox.20 mi.north west of),Minnesota,disk,15.0,44.05,-91.6391667,6
6/15/1947 18:00,madison,Wisconsin,disk,180.0,43.0730556,-89.4011111,6
6/15/1948 16:00,borger,Texas,disk,10.0,35.667777799999996,-101.3969444,6
6/15/1950 13:00,grosse pointe park,Michigan,oval,600.0,42.3758333,-82.9375,6
6/15/1950 20:00,bonifay (near),Florida,disk,10.0,30.7916667,-85.6797222,6
6/15/1951 20:30,greenville,Mississippi,disk,300.0,33.41,-91.0616667,6
6/15/1952 21:00,jacksonville,Florida,triangle,30.0,30.331944399999998,-81.6558333,6
6/15/1952 23:00,maywood,California,circle,300.0,33.9866667,-118.18444440000002,6
6/15/1953 12:00,wenatchee,Washington,disk,45.0,47.4236111,-120.30916670000002,6
6/15/1953 18:00,north bend,Washington,circle,120.0,47.4958333,-121.78555559999998,6
6/15/1954 11:45,claymont,Delaware,disk,10.0,39.8005556,-75.46,6
6/15/1955 21:00,daytona beach,Florida,fireball,120.0,29.210555600000003,-81.02305559999999,6
6/15/1956 18:00,palo alto,California,fireball,600.0,37.4419444,-122.14194440000001,6
6/15/1956 18:00,richfield springs,New York,cigar,120.0,42.853333299999996,-74.9858333,6
6/15/1956 19:15,vista,California,cigar,1200.0,33.2,-117.24166670000001,6
6/15/1956 20:00,farragut,Tennessee,cigar,600.0,35.88444439999999,-84.15361109999999,6
6/15/1956 20:00,tulsa,Oklahoma,flash,300.0,36.1538889,-95.9925,6
6/15/1956 20:32,salem,New Jersey,disk,68.0,39.5716667,-75.4675,6
6/15/1956 21:00,new york city (queens),New York,light,60.0,40.7141667,-74.0063889,6
6/15/1957 13:00,hartford city,Indiana,disk,300.0,40.451111100000006,-85.37,6
6/15/1957 23:30,walled lake,Michigan,cylinder,1800.0,42.5377778,-83.48111109999999,6
6/15/1958 15:00,yonkers,New York,light,14.0,40.9311111,-73.8991667,6
6/15/1958 19:15,menlo park,California,light,600.0,37.453888899999995,-122.18111110000001,6
6/15/1958 20:00,houston,Texas,disk,2700.0,29.763055600000005,-95.3630556,6
6/15/1958 23:00,pawnee,Oklahoma,light,1800.0,36.3377778,-96.8036111,6
6/15/1959 10:00,campbell,California,disk,720.0,37.2872222,-121.9488889,6
6/15/1960 21:45,kansas city,Kansas,disk,900.0,39.1141667,-94.6272222,6
6/15/1961 12:00,huntsville,Alabama,triangle,240.0,34.730277799999996,-86.5861111,6
6/15/1961 15:00,richardson,Texas,light,1200.0,32.9480556,-96.7294444,6
6/15/1961 20:30,frederick,Oklahoma,light,240.0,34.39194439999999,-99.0180556,6
6/15/1962 00:00,castle rock,Washington,sphere,900.0,46.2752778,-122.9063889,6
6/15/1962 19:30,lawrence county (rural agriculture field),Illinois,disk,900.0,42.4411111,-88.64111109999999,6
6/15/1963 01:00,hollywood,Florida,disk,7200.0,26.0108333,-80.14972220000001,6
6/15/1963 18:00,jonesboro (arkansas state university),Arkansas,cigar,21600.0,35.8422222,-90.7041667,6
6/15/1963 19:00,newaygo,Michigan,sphere,7200.0,43.4197222,-85.8,6
6/15/1963 21:00,trion,Georgia,circle,1200.0,34.5438889,-85.3105556,6
6/15/1964 06:00,miami,Florida,light,300.0,25.7738889,-80.1938889,6
6/15/1964 11:00,great falls,Montana,sphere,1800.0,47.5002778,-111.3,6
6/15/1964 13:00,tulsa,Oklahoma,circle,30.0,36.1538889,-95.9925,6
6/15/1964 21:00,milan,Tennessee,sphere,600.0,35.9197222,-88.7588889,6
6/15/1964 21:30,anchorville,Michigan,disk,180.0,42.6911111,-82.68861109999999,6
6/15/1964 22:00,marble falls,Texas,light,30.0,30.578055600000003,-98.2725,6
6/15/1964 23:00,destrehan,Louisiana,light,30.0,29.9427778,-90.3516667,6
6/15/1965 03:30,woodland hills,California,circle,120.0,34.1683333,-118.605,6
6/15/1965 19:00,new kensington,Pennsylvania,disk,10800.0,40.5697222,-79.765,6
6/15/1965 19:00,utica,Michigan,disk,10.0,42.6261111,-83.03361109999999,6
6/15/1965 20:00,mesquite,Texas,oval,300.0,32.7666667,-96.5988889,6
6/15/1965 20:00,oklahoma city,Oklahoma,sphere,300.0,35.4675,-97.51611109999999,6
6/15/1965 20:15,st. marys,West Virginia,disk,20.0,39.3916667,-81.20527779999999,6
6/15/1965 21:00,medford,Massachusetts,oval,300.0,42.4183333,-71.1066667,6
6/15/1965 23:00,delano,California,formation,900.0,35.76888889999999,-119.24611110000001,6
6/15/1966 04:00,stoughton,Wisconsin,sphere,5.0,42.9169444,-89.2177778,6
6/15/1966 05:00,columbus,Ohio,circle,120.0,39.961111100000004,-82.99888890000001,6
6/15/1966 12:00,salem,Oregon,oval,1500.0,44.9430556,-123.0338889,6
6/15/1966 15:00,reading,Pennsylvania,sphere,20.0,40.335555600000006,-75.9272222,6
6/15/1966 16:00,oakdale,Pennsylvania,disk,600.0,40.398055600000006,-80.1858333,6
